Time,PE,PN,PU,VE,VN,VU,Qw,Qx,Qy,Qz
14855.4404,126.1924,311.8349,952.5264,-1.1353,-8.3122,-20.9775,0.4378,0.1631,0.3649,0.8054
14855.4473,126.1840,311.7766,952.3796,-1.2208,-8.3152,-20.9620,0.4512,0.1623,0.3652,0.7979
14855.4561,126.1725,311.7017,952.3549,-1.3234,-8.3129,-20.6382,0.4506,0.1619,0.3670,0.7975
14855.4629,126.1628,311.6435,952.2104,-1.4064,-8.3152,-20.6285,0.4643,0.1612,0.3662,0.7901
14855.4736,126.1466,311.5519,951.9836,-1.5227,-8.3037,-20.6171,0.4855,0.1604,0.3642,0.7784
14855.4834,126.1324,311.4772,951.7981,-1.6193,-8.2924,-20.6066,0.5022,0.1598,0.3626,0.7686
14855.4932,126.1156,311.3943,951.7725,-1.7230,-8.2702,-20.2603,0.5202,0.1592,0.3606,0.7576
14855.5029,126.0978,311.3116,951.5699,-1.8210,-8.2451,-20.2514,0.5375,0.1587,0.3583,0.7467
14855.5127,126.0790,311.2292,951.3675,-1.9162,-8.2143,-20.2421,0.5538,0.1584,0.3559,0.7359
14855.5234,126.0593,311.1471,951.1651,-2.0079,-8.1773,-20.2337,0.5692,0.1583,0.3532,0.7254
14855.5332,126.0387,311.0655,951.1116,-2.0929,-8.1385,-19.9636,0.5835,0.1583,0.3504,0.7153
14855.5430,126.0173,310.9842,950.9119,-2.1736,-8.1006,-19.9747,0.5967,0.1588,0.3474,0.7057
14855.5527,125.9952,310.9032,950.7121,-2.2474,-8.0640,-19.9950,0.6090,0.1593,0.3444,0.6965
14855.5635,125.9723,310.8227,950.5121,-2.3178,-8.0224,-20.0124,0.6203,0.1603,0.3412,0.6879
14855.5732,125.9488,310.7426,950.3787,-2.3746,-7.9756,-19.9069,0.6306,0.1611,0.3380,0.6798
14855.5830,125.9248,310.6630,950.1796,-2.4266,-7.9267,-19.9249,0.6400,0.1625,0.3348,0.6723
14855.5928,125.9003,310.5839,949.9802,-2.4766,-7.8725,-19.9384,0.6485,0.1639,0.3315,0.6654
14855.6025,125.8753,310.5054,949.7808,-2.5248,-7.8145,-19.9499,0.6562,0.1653,0.3281,0.6591
14855.6133,125.8498,310.4274,949.6317,-2.5679,-7.7578,-19.8767,0.6631,0.1667,0.3248,0.6534
14855.6230,125.8239,310.3500,949.4328,-2.6121,-7.6984,-19.8929,0.6695,0.1681,0.3215,0.6482
14855.6328,125.7976,310.2732,949.2338,-2.6521,-7.6401,-19.9125,0.6754,0.1694,0.3183,0.6433
14855.6426,125.7719,310.1964,949.0344,-2.4836,-7.7014,-19.9540,0.6808,0.1707,0.3154,0.6387
14855.6533,125.7469,310.1196,948.8714,-2.5243,-7.6390,-19.9057,0.6859,0.1721,0.3124,0.6343
14855.6631,125.7214,310.0434,948.6722,-2.5670,-7.5743,-19.9220,0.6909,0.1734,0.3094,0.6299
14855.6729,125.6966,309.9672,948.4728,-2.3907,-7.6479,-19.9702,0.6962,0.1743,0.3065,0.6253
14855.6826,125.6736,309.8903,948.2729,-2.2171,-7.7149,-20.0053,0.7015,0.1751,0.3039,0.6204
14855.6934,125.6523,309.8127,948.1647,-2.0482,-7.7893,-19.8852,0.7070,0.1756,0.3013,0.6152
14855.7031,125.6326,309.7344,947.9657,-1.8822,-7.8629,-19.9206,0.7128,0.1758,0.2989,0.6096
14855.7129,125.6146,309.6553,947.7663,-1.7181,-7.9322,-19.9558,0.7189,0.1758,0.2966,0.6036
14855.7227,125.5982,309.5755,947.5665,-1.5625,-8.0090,-20.0024,0.7254,0.1756,0.2941,0.5971
14855.7334,125.5833,309.4949,947.3854,-1.4118,-8.0937,-20.0044,0.7321,0.1752,0.2918,0.5901
14855.7432,125.5701,309.4135,947.1852,-1.2434,-8.1763,-20.0379,0.7391,0.1749,0.2894,0.5826
14855.7529,125.5585,309.3312,946.9847,-1.0771,-8.2681,-20.0637,0.7466,0.1741,0.2869,0.5744
14855.7627,125.5485,309.2480,946.7839,-0.9138,-8.3617,-20.0942,0.7545,0.1730,0.2844,0.5656
14855.7734,125.5401,309.1638,946.6888,-0.7662,-8.4550,-19.9144,0.7626,0.1719,0.2818,0.5563
14855.7832,125.5332,309.0787,946.4895,-0.6195,-8.5409,-19.9414,0.7710,0.1704,0.2790,0.5465
14855.7930,125.5277,308.9928,946.2900,-0.4734,-8.6269,-19.9635,0.7795,0.1688,0.2760,0.5364
14855.8027,125.5237,308.9060,946.0903,-0.3259,-8.7194,-19.9820,0.7882,0.1670,0.2727,0.5259
14855.8135,125.5212,308.8184,946.0450,-0.1813,-8.8056,-19.6891,0.7967,0.1654,0.2691,0.5153
14855.8232,125.5200,308.7298,945.8480,-0.0498,-8.8904,-19.7061,0.8051,0.1639,0.2652,0.5046
14855.8330,125.5201,308.6405,945.6508,0.0725,-8.9651,-19.7305,0.8136,0.1622,0.2610,0.4935
14855.8428,125.5214,308.5505,945.4534,0.1760,-9.0259,-19.7611,0.8219,0.1608,0.2564,0.4825
14855.8613,125.5242,308.3905,945.2797,0.1333,-8.7588,-19.4678,0.8382,0.1539,0.2441,0.4627
14855.8701,125.5258,308.3114,945.1044,0.2218,-8.8176,-19.4866,0.8448,0.1547,0.2400,0.4525
14855.8779,125.5275,308.2413,944.9483,0.2080,-8.6948,-19.5273,0.8505,0.1561,0.2365,0.4431
14855.8848,125.5289,308.1808,944.8115,0.1965,-8.5876,-19.5617,0.8483,0.1632,0.2401,0.4430
14855.8926,125.5304,308.1126,944.8441,0.1846,-8.4638,-19.1909,0.8563,0.1564,0.2320,0.4342
14855.9033,125.5327,308.0276,944.6521,0.2701,-8.5372,-19.2111,0.8640,0.1563,0.2262,0.4218
14855.9131,125.5354,307.9431,944.4597,0.2621,-8.3793,-19.2660,0.8717,0.1562,0.2204,0.4088
14855.9229,125.5384,307.8589,944.2670,0.3444,-8.4580,-19.2834,0.8796,0.1557,0.2144,0.3952
14855.9326,125.5422,307.7739,944.3139,0.4191,-8.5406,-18.7635,0.8873,0.1554,0.2082,0.3811
14855.9434,125.5467,307.6880,944.1262,0.4884,-8.6205,-18.7724,0.8946,0.1560,0.2019,0.3668
14855.9531,125.5519,307.6014,943.9384,0.5507,-8.6991,-18.7849,0.9021,0.1562,0.1956,0.3515
14855.9629,125.5577,307.5140,943.7505,0.6095,-8.7840,-18.7934,0.9096,0.1562,0.1893,0.3353
14855.9727,125.5641,307.4258,943.8154,0.6653,-8.8569,-18.2292,0.9170,0.1560,0.1829,0.3182
14855.9834,125.5710,307.3369,943.6331,0.7174,-8.9386,-18.2432,0.9244,0.1558,0.1765,0.3001
14855.9932,125.5784,307.2471,943.4506,0.7640,-9.0185,-18.2563,0.9315,0.1555,0.1701,0.2813
14856.0029,125.5863,307.1565,943.2679,0.8011,-9.0916,-18.2710,0.9385,0.1552,0.1636,0.2616
14856.0127,125.5944,307.0653,943.4674,0.8367,-9.1598,-17.3957,0.9451,0.1547,0.1569,0.2413
14856.0234,125.6030,306.9746,943.2931,0.8806,-8.9720,-17.4706,0.9515,0.1542,0.1502,0.2200
14856.0332,125.6121,306.8858,943.1180,0.9308,-8.7829,-17.5493,0.9574,0.1536,0.1434,0.1979
14856.0430,125.6217,306.7990,942.9421,0.9878,-8.5945,-17.6315,0.9629,0.1531,0.1364,0.1752
14856.0527,125.6319,306.7140,943.2206,1.0519,-8.4033,-16.6272,0.9679,0.1527,0.1292,0.1519
14856.0635,125.6428,306.6309,943.0540,1.1246,-8.2082,-16.7080,0.9724,0.1523,0.1219,0.1281
14856.0732,125.6544,306.5498,942.8865,1.2050,-8.0170,-16.7894,0.9762,0.1520,0.1144,0.1039
14856.0830,125.6669,306.4706,942.7182,1.2925,-7.8258,-16.8697,0.9795,0.1517,0.1068,0.0791
14856.0928,125.6803,306.3932,943.0931,1.3863,-7.6353,-15.6447,0.9820,0.1513,0.0990,0.0541
14856.1025,125.6941,306.3167,942.9366,1.3697,-7.6843,-15.6613,0.9851,0.1456,0.0890,0.0216
14856.1133,125.7076,306.2397,942.7798,1.3455,-7.7200,-15.6883,0.9868,0.1409,0.0792,-0.0097
14856.1230,125.7209,306.1624,942.6229,1.3129,-7.7363,-15.7107,0.9871,0.1389,0.0707,-0.0372
14856.1328,125.7339,306.0851,942.8755,1.2812,-7.7415,-14.7675,0.9864,0.1380,0.0626,-0.0635
14856.1426,125.7465,306.0077,942.7277,1.2324,-7.7566,-14.8022,0.9850,0.1369,0.0545,-0.0902
14856.1533,125.7586,305.9301,942.5796,1.1852,-7.7702,-14.8237,0.9827,0.1363,0.0462,-0.1167
14856.1631,125.7702,305.8525,942.4312,1.1355,-7.7717,-14.8486,0.9796,0.1367,0.0385,-0.1420
14856.1729,125.7812,305.7749,943.1357,1.0826,-7.7673,-12.8638,0.9758,0.1378,0.0312,-0.1668
14856.1826,125.7917,305.6974,943.0070,1.0150,-7.7499,-12.8812,0.9714,0.1400,0.0247,-0.1902
14856.1934,125.8015,305.6200,942.8781,0.9403,-7.7352,-12.9056,0.9664,0.1422,0.0183,-0.2134
14856.2031,125.8105,305.5428,942.7488,0.8664,-7.7175,-12.9349,0.9608,0.1444,0.0123,-0.2364
14856.2129,125.8188,305.4659,943.4565,0.7869,-7.6909,-10.9859,0.9548,0.1471,0.0066,-0.2582
14856.2227,125.8263,305.3892,943.3466,0.7071,-7.6644,-11.0100,0.9477,0.1485,-0.0031,-0.2826
14856.2334,125.8329,305.3128,943.2363,0.6138,-7.6386,-11.0421,0.9400,0.1499,-0.0128,-0.3062
14856.2432,125.8386,305.2367,943.1257,0.5220,-7.6021,-11.0770,0.9318,0.1514,-0.0225,-0.3290
14856.2529,125.8433,305.1609,943.4091,0.4205,-7.5702,-10.1688,0.9233,0.1527,-0.0321,-0.3511
14856.2627,125.8470,305.0854,943.3072,0.3190,-7.5377,-10.2083,0.9144,0.1540,-0.0417,-0.3721
14856.2734,125.8496,305.0103,943.2049,0.2115,-7.5177,-10.2487,0.9053,0.1552,-0.0512,-0.3920
14856.2920,125.8515,304.8676,943.4221,-0.0207,-7.5080,-9.3429,0.8904,0.1512,-0.0718,-0.4233
14856.4414,125.9786,303.7566,941.9669,1.7278,-7.4293,-10.1888,0.8421,0.0464,-0.2296,-0.4858
14856.4512,125.9965,303.6825,941.8647,1.8426,-7.4071,-10.2446,0.8270,0.0626,-0.2318,-0.5084
14856.4590,126.0116,303.6234,940.2066,1.9302,-7.3866,-13.6618,0.8136,0.0777,-0.2324,-0.5273
14856.4668,126.0274,303.5645,940.0972,2.0199,-7.3691,-13.7029,0.8014,0.0904,-0.2333,-0.5433
14856.4756,126.0460,303.4984,939.9736,2.1201,-7.3560,-13.7485,0.7937,0.1070,-0.2282,-0.5537
14856.4863,126.0678,303.4250,939.8359,2.2280,-7.3469,-13.7981,0.7830,0.1126,-0.2319,-0.5660
14856.4941,126.0859,303.3665,939.2859,2.3165,-7.3360,-14.7353,0.7737,0.1197,-0.2338,-0.5766
14856.5020,126.1048,303.3079,939.1679,2.4035,-7.3273,-14.7674,0.7646,0.1261,-0.2354,-0.5866
14856.5107,126.1269,303.2422,939.0349,2.5005,-7.3184,-14.8070,0.7615,0.1162,-0.2421,-0.5899
14856.5176,126.1446,303.1911,938.9311,2.5731,-7.3062,-14.8407,0.7526,0.1256,-0.2420,-0.5994
14856.5293,126.1736,303.1109,938.3142,2.6880,-7.3088,-15.7954,0.7427,0.1295,-0.2447,-0.6096
14856.5371,126.1954,303.0526,938.1877,2.7691,-7.3016,-15.8342,0.7344,0.1356,-0.2455,-0.6181
14856.5449,126.2179,302.9943,938.0609,2.8497,-7.2954,-15.8729,0.7298,0.1469,-0.2423,-0.6222
14856.5527,126.2410,302.9361,937.9337,2.9297,-7.2916,-15.9115,0.7223,0.1492,-0.2438,-0.6298
14856.5615,126.2678,302.8706,937.4794,3.0184,-7.2947,-16.5575,0.7146,0.1504,-0.2456,-0.6375
14856.5703,126.2922,302.8124,937.3468,3.0882,-7.2932,-16.5934,0.7117,0.1413,-0.2497,-0.6412
14856.5801,126.3234,302.7396,937.1806,3.1731,-7.2988,-16.6442,0.7035,0.1434,-0.2513,-0.6492
14856.5879,126.3490,302.6814,937.0473,3.2402,-7.2970,-16.6827,0.6962,0.1467,-0.2520,-0.6560
14856.5957,126.3752,302.6232,936.5783,3.3070,-7.2949,-17.3602,0.6926,0.1562,-0.2496,-0.6585
14856.6035,126.4018,302.5650,936.4393,3.3717,-7.2939,-17.3978,0.6861,0.1564,-0.2507,-0.6648
14856.6133,126.4324,302.4995,936.2825,3.4460,-7.3012,-17.4363,0.6794,0.1554,-0.2519,-0.6714
14856.6230,126.4672,302.4266,936.1079,3.5249,-7.3143,-17.4825,0.6727,0.1534,-0.2534,-0.6780
14856.6309,126.4956,302.3682,935.6865,3.5853,-7.3186,-18.0465,0.6667,0.1534,-0.2539,-0.6838
14856.6387,126.5245,302.3098,935.5419,3.6424,-7.3244,-18.0856,0.6609,0.1532,-0.2544,-0.6892
14856.6475,126.5538,302.2513,935.3971,3.6978,-7.3306,-18.1263,0.6585,0.1435,-0.2566,-0.6927
14856.6553,126.5835,302.1928,935.2519,3.7531,-7.3370,-18.1668,0.6554,0.1529,-0.2548,-0.6944
14856.6641,126.6175,302.1269,934.7343,3.8165,-7.3490,-18.8686,0.6498,0.1509,-0.2553,-0.6999
14856.6738,126.6560,302.0535,934.5453,3.8862,-7.3668,-18.9216,0.6441,0.1478,-0.2559,-0.7056
14856.6816,126.6872,301.9947,934.3938,3.9404,-7.3757,-18.9596,0.6390,0.1469,-0.2559,-0.7103
14856.6904,126.7189,301.9358,934.2419,3.9937,-7.3863,-18.9973,0.6341,0.1458,-0.2558,-0.7150
14856.6982,126.7510,301.8768,933.7913,4.0443,-7.3952,-19.5882,0.6320,0.1358,-0.2568,-0.7185
14856.7061,126.7834,301.8178,933.6344,4.0949,-7.4040,-19.6304,0.6293,0.1448,-0.2556,-0.7195
14856.7158,126.8246,301.7438,933.4378,4.1613,-7.4264,-19.6853,0.6239,0.1410,-0.2553,-0.7250
14856.7236,126.8580,301.6845,933.2802,4.2111,-7.4380,-19.7296,0.6190,0.1395,-0.2547,-0.7298
14856.7334,126.8961,301.6177,933.1024,4.2683,-7.4565,-19.7813,0.6139,0.1368,-0.2541,-0.7347
14856.7412,126.9304,301.5582,932.9439,4.3161,-7.4703,-19.8278,0.6090,0.1351,-0.2533,-0.7394
14856.7490,126.9650,301.4985,932.7851,4.3639,-7.4889,-19.8703,0.6041,0.1332,-0.2524,-0.7441
14856.7568,127.0001,301.4386,932.6260,4.4109,-7.5113,-19.9105,0.5991,0.1312,-0.2513,-0.7488
14856.7676,127.0489,301.3560,932.1496,4.4812,-7.5591,-20.4310,0.5931,0.1256,-0.2499,-0.7550
14856.7764,127.0848,301.2955,931.9860,4.5268,-7.5832,-20.4725,0.5931,0.1256,-0.2499,-0.7550
14856.7842,127.1211,301.2349,931.8220,4.5726,-7.6059,-20.5168,0.5880,0.1236,-0.2486,-0.7597
14856.7920,127.1578,301.1741,931.6577,4.6202,-7.6299,-20.5582,0.5830,0.1213,-0.2472,-0.7643
14856.7998,127.1949,301.1131,931.3837,4.6680,-7.6603,-20.7886,0.5779,0.1189,-0.2456,-0.7691
14856.8203,127.2895,300.9588,930.9670,4.8115,-7.8067,-20.8803,0.5672,0.1027,-0.2413,-0.7807
14856.8291,127.3329,300.8885,930.7789,4.8647,-7.8577,-20.9186,0.5614,0.1000,-0.2390,-0.7860
14856.8369,127.3719,300.8256,930.5418,4.9075,-7.9029,-21.0771,0.5559,0.0979,-0.2367,-0.7908
14856.8447,127.4112,300.7624,930.3730,4.9500,-7.9478,-21.1119,0.5545,0.1036,-0.2364,-0.7912
14856.8535,127.4559,300.6907,930.1829,4.9980,-8.0063,-21.1540,0.5492,0.0928,-0.2337,-0.7970
14856.8643,127.5060,300.6105,929.9711,5.0520,-8.0790,-21.2028,0.5422,0.0887,-0.2306,-0.8031
14856.8721,127.5465,300.5458,929.8425,5.0908,-8.1331,-21.1709,0.5361,0.0867,-0.2281,-0.8081
14856.8799,127.5873,300.4806,929.6729,5.1277,-8.1882,-21.2148,0.5298,0.0839,-0.2254,-0.8133
14856.8877,127.6284,300.4150,929.5031,5.1673,-8.2478,-21.2558,0.5232,0.0808,-0.2226,-0.8186
14856.8965,127.6698,300.3489,929.3328,5.2068,-8.3071,-21.2969,0.5223,0.0850,-0.2225,-0.8188
14856.9043,127.7115,300.2824,929.1999,5.2468,-8.3676,-21.2724,0.5157,0.0757,-0.2192,-0.8248
14856.9131,127.7588,300.2069,929.0082,5.2959,-8.4443,-21.3197,0.5076,0.0714,-0.2159,-0.8311
14856.9209,127.8012,300.1392,928.8375,5.3333,-8.5112,-21.3668,0.5001,0.0679,-0.2130,-0.8366
14856.9287,127.8440,300.0710,928.6663,5.3689,-8.5805,-21.4175,0.4920,0.0637,-0.2101,-0.8424
14856.9365,127.8870,300.0022,928.5065,5.4045,-8.6494,-21.4476,0.4915,0.0670,-0.2101,-0.8425
14856.9453,127.9302,299.9328,928.3347,5.4411,-8.7215,-21.4983,0.4824,0.0607,-0.2066,-0.8491
14856.9551,127.9848,299.8452,928.1194,5.4954,-8.8249,-21.5601,0.4705,0.0526,-0.2024,-0.8573
14856.9619,128.0233,299.7833,927.9683,5.5256,-8.8891,-21.6059,0.4616,0.0447,-0.1992,-0.8633
14856.9697,128.0675,299.7120,927.7742,5.5628,-8.9702,-21.6957,0.4517,0.0399,-0.1968,-0.8693
14856.9775,128.1121,299.6400,927.6005,5.5980,-9.0575,-21.7477,0.4414,0.0346,-0.1946,-0.8753
14856.9863,128.1569,299.5673,927.4263,5.6332,-9.1443,-21.7995,0.4415,0.0365,-0.1950,-0.8750
14856.9932,128.1963,299.5031,927.2735,5.6573,-9.2168,-21.8481,0.4314,0.0305,-0.1925,-0.8808
14857.0029,128.2530,299.4105,927.1718,5.7004,-9.3385,-21.7101,0.4161,0.0211,-0.1891,-0.8892
14857.0107,128.2986,299.3355,926.9979,5.7263,-9.4307,-21.7688,0.4030,0.0122,-0.1860,-0.8960
14857.0186,128.3444,299.2598,926.8235,5.7522,-9.5311,-21.8216,0.3907,0.0060,-0.1848,-0.9018
14857.0273,128.3904,299.1832,926.6487,5.7781,-9.6309,-21.8742,0.3915,0.0072,-0.1857,-0.9012
14857.0352,128.4366,299.1059,926.5537,5.7970,-9.7343,-21.7847,0.3781,-0.0008,-0.1840,-0.9073
14857.0439,128.4887,299.0178,926.3574,5.8127,-9.8572,-21.8477,0.3623,-0.0100,-0.1823,-0.9140
14857.0518,128.5351,298.9386,926.1824,5.8190,-9.9644,-21.9045,0.3480,-0.0183,-0.1812,-0.9197
14857.0596,128.5816,298.8586,926.0069,5.8250,-10.0740,-21.9592,0.3322,-0.0272,-0.1792,-0.9256
14857.0684,128.6281,298.7776,925.8600,5.8327,-10.1863,-21.9596,0.3176,-0.0342,-0.1798,-0.9304
14857.0752,128.6689,298.7061,925.7061,5.8359,-10.2812,-22.0051,0.3185,-0.0337,-0.1812,-0.9298
14857.0830,128.7155,298.6234,925.5298,5.8420,-10.3918,-22.0580,0.3030,-0.0422,-0.1812,-0.9347
14857.0928,128.7738,298.5189,925.3090,5.8536,-10.5418,-22.1200,0.2828,-0.0527,-0.1813,-0.9404
14857.1006,128.8205,298.4342,925.1542,5.8520,-10.6554,-22.1313,0.2666,-0.0613,-0.1821,-0.9445
14857.1094,128.8672,298.3485,924.9769,5.8459,-10.7735,-22.1802,0.2491,-0.0702,-0.1815,-0.9487
14857.1172,128.9138,298.2620,924.7993,5.8399,-10.8912,-22.2286,0.2501,-0.0699,-0.1832,-0.9482
14857.1240,128.9545,298.1855,924.6436,5.8291,-10.9891,-22.2728,0.2355,-0.0773,-0.1847,-0.9510
14857.1338,129.0126,298.0749,924.4736,5.8244,-11.1391,-22.2371,0.2141,-0.0881,-0.1866,-0.9548
14857.1416,129.0591,297.9854,924.2955,5.8116,-11.2555,-22.2826,0.1970,-0.0964,-0.1890,-0.9572
14857.1504,129.1053,297.8949,924.1171,5.7950,-11.3731,-22.3262,0.1797,-0.1047,-0.1916,-0.9592
14857.1572,129.1457,297.8150,923.9606,5.7728,-11.4720,-22.3640,0.1638,-0.1123,-0.1925,-0.9610
14857.1650,129.1917,297.7229,923.8322,5.7521,-11.5868,-22.3143,0.1645,-0.1118,-0.1944,-0.9605
14857.1729,129.2375,297.6298,923.6535,5.7292,-11.7029,-22.3494,0.1470,-0.1198,-0.1975,-0.9618
14857.1924,129.3459,297.4048,923.2281,5.7159,-11.9889,-22.4286,0.1050,-0.1385,-0.2039,-0.9634
14857.2002,129.3914,297.3085,923.0485,5.6895,-12.1005,-22.4661,0.0877,-0.1453,-0.2080,-0.9633
14857.2080,129.4366,297.2113,922.7742,5.6593,-12.2087,-22.6788,0.0702,-0.1538,-0.2103,-0.9629
14857.2158,129.4817,297.1133,922.5926,5.6290,-12.3164,-22.7174,0.0706,-0.1518,-0.2122,-0.9628
14857.2236,129.5264,297.0143,922.4107,5.5950,-12.4332,-22.7462,0.0536,-0.1580,-0.2165,-0.9619
14857.2344,129.5820,296.8892,922.1831,5.5546,-12.5725,-22.7685,0.0327,-0.1659,-0.2216,-0.9604
14857.2422,129.6261,296.7882,922.0889,5.5121,-12.6793,-22.6194,0.0165,-0.1717,-0.2260,-0.9587
14857.2490,129.6644,296.6992,921.9305,5.4707,-12.7674,-22.6329,0.0029,-0.1761,-0.2301,-0.9571
14857.2568,129.7079,296.5966,921.7493,5.4285,-12.8681,-22.6483,0.0029,-0.1761,-0.2301,-0.9571
14857.2646,129.7510,296.4933,921.5681,5.3870,-12.9644,-22.6654,-0.0123,-0.1812,-0.2344,-0.9550
14857.2754,129.8045,296.3631,921.3229,5.3418,-13.0776,-22.7196,-0.0303,-0.1879,-0.2396,-0.9520
14857.2822,129.8416,296.2713,921.1639,5.2983,-13.1533,-22.7316,-0.0423,-0.1914,-0.2437,-0.9499
14857.2900,129.8836,296.1657,920.9819,5.2529,-13.2331,-22.7476,-0.0553,-0.1958,-0.2478,-0.9472
14857.2979,129.9253,296.0595,920.7999,5.2070,-13.3091,-22.7641,-0.0675,-0.1998,-0.2519,-0.9445
14857.3057,129.9666,295.9528,920.5734,5.1610,-13.3852,-22.8623,-0.0675,-0.1998,-0.2519,-0.9445
14857.3145,130.0076,295.8454,920.3904,5.1148,-13.4559,-22.8760,-0.0788,-0.2038,-0.2559,-0.9417
14857.3242,130.0583,295.7104,920.1616,5.0641,-13.5392,-22.8871,-0.0920,-0.2092,-0.2603,-0.9381
14857.3330,130.1035,295.5883,919.9556,5.0142,-13.6062,-22.8986,-0.1027,-0.2132,-0.2643,-0.9349
14857.3428,130.1532,295.4518,919.8292,4.9616,-13.6746,-22.7176,-0.1136,-0.2179,-0.2683,-0.9315
14857.3525,130.2023,295.3148,919.6020,4.9086,-13.7354,-22.7229,-0.1231,-0.2223,-0.2720,-0.9281
14857.3633,130.2510,295.1772,919.3748,4.8563,-13.7904,-22.7190,-0.1313,-0.2265,-0.2755,-0.9250
14857.3730,130.2991,295.0390,919.1476,4.8046,-13.8389,-22.7120,-0.1382,-0.2302,-0.2787,-0.9221
14857.3828,130.3467,294.9004,919.0682,4.7545,-13.8812,-22.4303,-0.1438,-0.2339,-0.2815,-0.9194
14857.3926,130.3944,294.7623,918.8435,4.8303,-13.7377,-22.5032,-0.1481,-0.2373,-0.2840,-0.9171
14857.4033,130.4430,294.6257,918.6181,4.9150,-13.5874,-22.5794,-0.1512,-0.2405,-0.2862,-0.9151
14857.4131,130.4917,294.4896,918.3923,4.8638,-13.6226,-22.5749,-0.1532,-0.2436,-0.2882,-0.9133
14857.4229,130.5406,294.3541,918.2208,4.9547,-13.4743,-22.5527,-0.1547,-0.2463,-0.2899,-0.9118
14857.4326,130.5903,294.2201,917.9949,5.0352,-13.3265,-22.6296,-0.1555,-0.2489,-0.2915,-0.9104
14857.4434,130.6410,294.0876,917.7682,5.1305,-13.1701,-22.7100,-0.1556,-0.2513,-0.2932,-0.9092
14857.4531,130.6926,293.9567,917.5407,5.2246,-13.0195,-22.7995,-0.1556,-0.2534,-0.2947,-0.9081
14857.4629,130.7451,293.8271,917.2820,5.3232,-12.8787,-22.9363,-0.1556,-0.2554,-0.2964,-0.9071
14857.4727,130.7986,293.6990,917.0522,5.4191,-12.7364,-23.0370,-0.1560,-0.2568,-0.2979,-0.9061
14857.4834,130.8530,293.5722,916.8214,5.5086,-12.6043,-23.1267,-0.1562,-0.2585,-0.2998,-0.9049
14857.4932,130.9084,293.4467,916.5896,5.6052,-12.4778,-23.2194,-0.1570,-0.2599,-0.3017,-0.9038
14857.5029,130.9647,293.3225,916.2773,5.6964,-12.3547,-23.4611,-0.1586,-0.2609,-0.3037,-0.9025
14857.5127,131.0220,293.1996,916.0422,5.8054,-12.2163,-23.5532,-0.1612,-0.2616,-0.3058,-0.9012
14857.5234,131.0804,293.0781,915.8063,5.9239,-12.0743,-23.6426,-0.1647,-0.2618,-0.3079,-0.8997
14857.5332,131.1399,292.9578,915.5695,6.0197,-11.9575,-23.7242,-0.1696,-0.2614,-0.3102,-0.8982
14857.5430,131.2003,292.8388,915.2103,6.1182,-11.8377,-24.0505,-0.1755,-0.2607,-0.3125,-0.8964
14857.5527,131.2618,292.7209,914.9694,6.2169,-11.7288,-24.1307,-0.1824,-0.2597,-0.3148,-0.8945
14857.5635,131.3243,292.6041,914.7277,6.3230,-11.6113,-24.2094,-0.1903,-0.2587,-0.3171,-0.8923
14857.5732,131.3878,292.4884,914.4852,6.4219,-11.5084,-24.2864,-0.1993,-0.2574,-0.3194,-0.8899
14857.5830,131.4522,292.3737,914.0037,6.5225,-11.4029,-24.8749,-0.2093,-0.2559,-0.3217,-0.8873
14857.6016,131.5745,292.1563,913.5316,6.3970,-11.4607,-24.8162,-0.2329,-0.2549,-0.3229,-0.8812
14857.6123,131.6378,292.0414,913.2836,6.3085,-11.5002,-24.7957,-0.2448,-0.2532,-0.3252,-0.8776
14857.6201,131.6878,291.9491,912.8374,6.2273,-11.5364,-25.3332,-0.2568,-0.2531,-0.3240,-0.8746
14857.6279,131.7371,291.8566,912.6348,6.1446,-11.5712,-25.3181,-0.2665,-0.2510,-0.3272,-0.8711
14857.6367,131.7918,291.7522,912.4070,6.0571,-11.6071,-25.3010,-0.2645,-0.2501,-0.3304,-0.8709
14857.6445,131.8397,291.6591,912.2047,5.9745,-11.6392,-25.2881,-0.2750,-0.2490,-0.3322,-0.8672
14857.6553,131.8988,291.5424,911.7329,5.8818,-11.6727,-25.7678,-0.2888,-0.2481,-0.3337,-0.8624
14857.6631,131.9453,291.4488,911.5268,5.7988,-11.7034,-25.7537,-0.2997,-0.2474,-0.3353,-0.8582
14857.6729,132.0026,291.3315,911.2693,5.7088,-11.7327,-25.7399,-0.3139,-0.2469,-0.3363,-0.8529
14857.6826,132.0591,291.2139,911.0120,5.6192,-11.7605,-25.7218,-0.3282,-0.2465,-0.3372,-0.8473
14857.6934,132.1146,291.0960,910.5994,5.5320,-11.7859,-26.0614,-0.3425,-0.2461,-0.3379,-0.8414
14857.7031,132.1693,290.9779,910.3389,5.4445,-11.8101,-26.0434,-0.3569,-0.2460,-0.3385,-0.8352
14857.7129,132.2231,290.8596,910.0786,5.3604,-11.8329,-26.0362,-0.3714,-0.2458,-0.3389,-0.8287
14857.7227,132.2761,290.7410,909.8182,5.2757,-11.8538,-26.0295,-0.3858,-0.2458,-0.3392,-0.8220
14857.7334,132.3282,290.6222,909.3966,5.1940,-11.8728,-26.3948,-0.4002,-0.2459,-0.3393,-0.8150
14857.7432,132.3796,290.5032,909.1327,5.1144,-11.8892,-26.3853,-0.4145,-0.2460,-0.3395,-0.8077
