Time,G_w,G_x,G_y,G_z,M_w,M_x,M_y,M_z,Nx,Ny,Nz
14775.4561,1.0000,-0.0013,-0.0012,0.0009,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.4639,1.0000,-0.0014,-0.0011,0.0009,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.4717,1.0000,-0.0014,-0.0011,0.0009,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.4814,1.0000,-0.0014,-0.0011,0.0009,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.4883,1.0000,-0.0014,-0.0011,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.4990,1.0000,-0.0014,-0.0011,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.5059,1.0000,-0.0014,-0.0011,0.0008,1.0000,0.0000,-0.0037,0.0001,-0.0073,-0.0000,1.0000
14775.5146,1.0000,-0.0014,-0.0011,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.5225,1.0000,-0.0014,-0.0011,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.5312,1.0000,-0.0014,-0.0011,0.0007,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.5391,1.0000,-0.0014,-0.0011,0.0007,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.5488,1.0000,-0.0014,-0.0011,0.0007,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.5566,1.0000,-0.0014,-0.0010,0.0007,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.5664,1.0000,-0.0014,-0.0010,0.0007,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.5742,1.0000,-0.0014,-0.0010,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.5820,1.0000,-0.0014,-0.0011,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.5918,1.0000,-0.0014,-0.0011,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.6006,1.0000,-0.0014,-0.0011,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.6084,1.0000,-0.0014,-0.0011,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.6172,1.0000,-0.0015,-0.0011,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.6250,1.0000,-0.0015,-0.0011,0.0008,1.0000,0.0014,-0.0017,-0.0006,-0.0034,-0.0028,1.0000
14775.6328,1.0000,-0.0015,-0.0011,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.6426,1.0000,-0.0015,-0.0011,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.6523,1.0000,-0.0015,-0.0011,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.6602,1.0000,-0.0015,-0.0011,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.6680,1.0000,-0.0015,-0.0011,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.6758,1.0000,-0.0015,-0.0011,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.6855,1.0000,-0.0015,-0.0012,0.0008,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.6943,1.0000,-0.0015,-0.0012,0.0009,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.7031,1.0000,-0.0015,-0.0012,0.0009,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.7109,1.0000,-0.0015,-0.0012,0.0009,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.7188,1.0000,-0.0015,-0.0013,0.0009,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.7266,1.0000,-0.0015,-0.0013,0.0009,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.7383,1.0000,-0.0015,-0.0013,0.0010,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.7461,1.0000,-0.0015,-0.0013,0.0010,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.7539,1.0000,-0.0015,-0.0014,0.0010,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.7617,1.0000,-0.0015,-0.0014,0.0010,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.7695,1.0000,-0.0015,-0.0014,0.0011,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.7891,1.0000,-0.0016,-0.0015,0.0011,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.7979,1.0000,-0.0016,-0.0015,0.0012,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.8066,1.0000,-0.0016,-0.0015,0.0012,1.0000,-0.0021,0.0010,0.0009,0.0020,0.0041,1.0000
14775.8154,1.0000,-0.0016,-0.0016,0.0012,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.8232,1.0000,-0.0016,-0.0016,0.0012,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.8311,1.0000,-0.0016,-0.0016,0.0012,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.8408,1.0000,-0.0016,-0.0017,0.0013,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.8486,1.0000,-0.0016,-0.0017,0.0013,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.8584,1.0000,-0.0016,-0.0017,0.0013,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.8662,1.0000,-0.0016,-0.0018,0.0014,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.8740,1.0000,-0.0016,-0.0018,0.0014,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.8838,1.0000,-0.0016,-0.0018,0.0015,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.8916,1.0000,-0.0016,-0.0019,0.0015,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.9004,1.0000,-0.0016,-0.0019,0.0016,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.9092,1.0000,-0.0016,-0.0019,0.0016,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.9160,1.0000,-0.0016,-0.0020,0.0016,1.0000,-0.0028,-0.0005,0.0013,-0.0010,0.0055,1.0000
14775.9268,1.0000,-0.0016,-0.0020,0.0017,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.9346,1.0000,-0.0016,-0.0021,0.0017,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.9434,1.0000,-0.0016,-0.0021,0.0017,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.9512,1.0000,-0.0016,-0.0021,0.0018,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.9600,1.0000,-0.0016,-0.0022,0.0018,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.9678,1.0000,-0.0016,-0.0022,0.0019,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.9775,1.0000,-0.0016,-0.0022,0.0019,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.9863,1.0000,-0.0016,-0.0023,0.0020,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14775.9941,1.0000,-0.0016,-0.0023,0.0020,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.0020,1.0000,-0.0016,-0.0023,0.0021,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.0098,1.0000,-0.0016,-0.0024,0.0021,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.0186,1.0000,-0.0016,-0.0024,0.0021,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.0273,1.0000,-0.0017,-0.0024,0.0022,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.0352,1.0000,-0.0017,-0.0025,0.0022,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.0430,1.0000,-0.0017,-0.0025,0.0022,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.0498,1.0000,-0.0017,-0.0025,0.0022,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.0576,1.0000,-0.0017,-0.0025,0.0022,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.0684,1.0000,-0.0017,-0.0026,0.0023,1.0000,-0.0031,-0.0024,0.0015,-0.0048,0.0063,1.0000
14776.0762,1.0000,-0.0017,-0.0026,0.0023,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.0830,1.0000,-0.0017,-0.0026,0.0023,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.0908,1.0000,-0.0017,-0.0026,0.0023,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.0986,1.0000,-0.0017,-0.0027,0.0024,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.1094,1.0000,-0.0017,-0.0027,0.0024,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.1172,1.0000,-0.0017,-0.0027,0.0024,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.1250,1.0000,-0.0017,-0.0027,0.0024,1.0000,-0.0003,-0.0023,0.0002,-0.0046,0.0006,1.0000
14776.1318,1.0000,-0.0017,-0.0027,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.1396,1.0000,-0.0017,-0.0027,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.1484,1.0000,-0.0017,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.1660,1.0000,-0.0017,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.1748,1.0000,-0.0018,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.1826,1.0000,-0.0018,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.1904,1.0000,-0.0018,-0.0028,0.0025,1.0000,-0.0024,-0.0005,0.0011,-0.0009,0.0048,1.0000
14776.1982,1.0000,-0.0018,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.2080,1.0000,-0.0018,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.2158,1.0000,-0.0018,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.2236,1.0000,-0.0018,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.2324,1.0000,-0.0018,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.2393,1.0000,-0.0018,-0.0028,0.0025,1.0000,-0.0024,0.0004,0.0011,0.0007,0.0048,1.0000
14776.2471,1.0000,-0.0018,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.2559,1.0000,-0.0018,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.2646,1.0000,-0.0018,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.2725,1.0000,-0.0018,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.2803,1.0000,-0.0018,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.2881,1.0000,-0.0018,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.2979,1.0000,-0.0019,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.3047,1.0000,-0.0019,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.3135,1.0000,-0.0019,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.3213,1.0000,-0.0019,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.3291,1.0000,-0.0019,-0.0027,0.0025,1.0000,-0.0024,0.0004,0.0011,0.0007,0.0048,1.0000
14776.3359,1.0000,-0.0019,-0.0027,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.3447,1.0000,-0.0019,-0.0027,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.3516,1.0000,-0.0019,-0.0027,0.0024,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.3604,1.0000,-0.0019,-0.0027,0.0024,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.3682,1.0000,-0.0019,-0.0027,0.0024,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.3760,1.0000,-0.0019,-0.0026,0.0024,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.3848,1.0000,-0.0019,-0.0026,0.0024,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.3926,1.0000,-0.0019,-0.0026,0.0023,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.4033,1.0000,-0.0019,-0.0026,0.0023,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.4131,1.0000,-0.0019,-0.0025,0.0023,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.4229,1.0000,-0.0019,-0.0025,0.0022,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.4326,1.0000,-0.0019,-0.0025,0.0022,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.4434,1.0000,-0.0019,-0.0024,0.0021,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.4531,1.0000,-0.0019,-0.0024,0.0021,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.4629,1.0000,-0.0019,-0.0024,0.0021,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.4727,1.0000,-0.0019,-0.0023,0.0020,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.4834,1.0000,-0.0019,-0.0023,0.0020,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.4932,1.0000,-0.0019,-0.0023,0.0020,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.5029,1.0000,-0.0020,-0.0022,0.0019,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.5127,1.0000,-0.0020,-0.0022,0.0019,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.5234,1.0000,-0.0020,-0.0022,0.0019,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.5332,1.0000,-0.0020,-0.0021,0.0018,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.5518,1.0000,-0.0020,-0.0021,0.0017,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.5615,1.0000,-0.0020,-0.0020,0.0017,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.5703,1.0000,-0.0020,-0.0020,0.0017,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.5781,1.0000,-0.0020,-0.0020,0.0016,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.5869,1.0000,-0.0020,-0.0020,0.0016,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.5947,1.0000,-0.0020,-0.0020,0.0016,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.6055,1.0000,-0.0020,-0.0019,0.0016,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.6133,1.0000,-0.0020,-0.0019,0.0016,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.6230,1.0000,-0.0020,-0.0019,0.0016,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.6328,1.0000,-0.0020,-0.0019,0.0016,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.6426,1.0000,-0.0020,-0.0019,0.0016,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.6533,1.0000,-0.0020,-0.0018,0.0015,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.6631,1.0000,-0.0020,-0.0018,0.0015,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.6729,1.0000,-0.0020,-0.0018,0.0015,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.6826,1.0000,-0.0020,-0.0018,0.0015,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.6934,1.0000,-0.0020,-0.0018,0.0015,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.7031,1.0000,-0.0020,-0.0018,0.0015,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.7129,1.0000,-0.0020,-0.0018,0.0015,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.7227,1.0000,-0.0020,-0.0018,0.0014,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.7334,1.0000,-0.0020,-0.0018,0.0014,1.0000,-0.0021,-0.0011,0.0010,-0.0023,0.0041,1.0000
14776.7432,1.0000,-0.0020,-0.0018,0.0014,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.7529,1.0000,-0.0020,-0.0018,0.0014,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.7627,1.0000,-0.0020,-0.0018,0.0014,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.7734,1.0000,-0.0020,-0.0018,0.0013,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.7832,1.0000,-0.0020,-0.0018,0.0013,1.0000,0.0018,0.0019,-0.0009,0.0038,-0.0036,1.0000
14776.7930,1.0000,-0.0020,-0.0018,0.0014,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.8027,1.0000,-0.0020,-0.0018,0.0014,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.8135,1.0000,-0.0020,-0.0018,0.0014,1.0000,0.0021,-0.0001,-0.0010,-0.0003,-0.0043,1.0000
14776.8232,1.0000,-0.0020,-0.0018,0.0015,1.0000,-0.0002,-0.0045,0.0002,-0.0090,0.0004,1.0000
14776.8330,1.0000,-0.0020,-0.0018,0.0015,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.8428,1.0000,-0.0021,-0.0019,0.0015,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.8525,1.0000,-0.0021,-0.0019,0.0015,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.8633,1.0000,-0.0021,-0.0019,0.0015,1.0000,-0.0017,-0.0020,0.0008,-0.0040,0.0035,1.0000
14776.8730,1.0000,-0.0021,-0.0019,0.0015,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.8828,1.0000,-0.0021,-0.0019,0.0015,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.8926,1.0000,-0.0021,-0.0020,0.0015,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.9033,1.0000,-0.0021,-0.0020,0.0016,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.9131,1.0000,-0.0021,-0.0020,0.0016,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.9229,1.0000,-0.0021,-0.0021,0.0016,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.9326,1.0000,-0.0021,-0.0021,0.0016,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.9434,1.0000,-0.0021,-0.0021,0.0017,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.9531,1.0000,-0.0021,-0.0022,0.0017,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.9629,1.0000,-0.0021,-0.0022,0.0017,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.9727,1.0000,-0.0021,-0.0022,0.0018,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14776.9912,1.0000,-0.0021,-0.0023,0.0018,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.0000,1.0000,-0.0022,-0.0023,0.0019,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.0078,1.0000,-0.0022,-0.0023,0.0020,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.0156,1.0000,-0.0022,-0.0024,0.0020,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.0244,1.0000,-0.0022,-0.0024,0.0020,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.0332,1.0000,-0.0022,-0.0024,0.0021,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.0430,1.0000,-0.0022,-0.0025,0.0021,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.0527,1.0000,-0.0022,-0.0025,0.0021,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.0635,1.0000,-0.0022,-0.0025,0.0021,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.0732,1.0000,-0.0022,-0.0026,0.0021,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.0830,1.0000,-0.0022,-0.0026,0.0022,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.0928,1.0000,-0.0022,-0.0027,0.0022,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.1025,1.0000,-0.0022,-0.0027,0.0023,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.1133,1.0000,-0.0022,-0.0027,0.0024,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.1230,1.0000,-0.0022,-0.0028,0.0024,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.1328,1.0000,-0.0022,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.1426,1.0000,-0.0023,-0.0028,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.1533,1.0000,-0.0023,-0.0029,0.0025,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.1631,1.0000,-0.0023,-0.0029,0.0026,1.0000,-0.0010,0.0029,0.0004,0.0057,0.0020,1.0000
14777.1729,1.0000,-0.0023,-0.0029,0.0026,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.1826,1.0000,-0.0023,-0.0030,0.0026,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.1934,1.0000,-0.0023,-0.0030,0.0027,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.2031,1.0000,-0.0023,-0.0030,0.0028,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.2129,1.0000,-0.0023,-0.0031,0.0028,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.2227,1.0000,-0.0023,-0.0031,0.0028,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.2334,1.0000,-0.0023,-0.0031,0.0029,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.2432,1.0000,-0.0024,-0.0031,0.0029,1.0000,-0.0020,0.0011,0.0009,0.0021,0.0041,1.0000
14777.2529,1.0000,-0.0024,-0.0032,0.0029,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.2627,1.0000,-0.0024,-0.0032,0.0029,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.2734,1.0000,-0.0024,-0.0032,0.0029,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.2832,1.0000,-0.0024,-0.0032,0.0029,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.2930,1.0000,-0.0024,-0.0032,0.0029,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.3027,1.0000,-0.0024,-0.0032,0.0030,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.3135,1.0000,-0.0024,-0.0032,0.0030,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.3232,1.0000,-0.0024,-0.0032,0.0030,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.3330,1.0000,-0.0024,-0.0032,0.0030,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.3428,1.0000,-0.0024,-0.0032,0.0030,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.3525,1.0000,-0.0024,-0.0032,0.0030,1.0000,-0.0024,-0.0016,0.0011,-0.0031,0.0049,1.0000
14777.3633,1.0000,-0.0024,-0.0032,0.0030,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.3730,1.0000,-0.0024,-0.0032,0.0030,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.3828,1.0000,-0.0024,-0.0032,0.0030,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.3926,1.0000,-0.0024,-0.0032,0.0030,1.0000,-0.0017,-0.0021,0.0008,-0.0042,0.0034,1.0000
14777.4033,1.0000,-0.0024,-0.0032,0.0030,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.4219,1.0000,-0.0025,-0.0032,0.0029,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.4307,1.0000,-0.0025,-0.0032,0.0029,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.4404,1.0000,-0.0025,-0.0032,0.0029,1.0000,-0.0021,-0.0000,0.0009,-0.0001,0.0041,1.0000
14777.4482,1.0000,-0.0025,-0.0031,0.0029,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.4561,1.0000,-0.0025,-0.0031,0.0029,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.4639,1.0000,-0.0025,-0.0031,0.0028,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.4736,1.0000,-0.0025,-0.0031,0.0028,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
14777.4834,1.0000,-0.0025,-0.0031,0.0028,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
