Starting Clean Replay... 
.......................................................................................................................................................................................................
Done! Processed 19999 data rows
Time,Alt,PosN,PosE,V_Up,V_N,V_E,Zenith,BrakePct 
14841.1025,1243.0244,723.4780,-48.3027,-22.0995,21.0689,-16.7005,129.4202,0.0000
14841.1133,1242.5815,723.6884,-48.4699,-22.7095,21.0440,-16.7513,130.1747,0.0000
14841.1230,1242.3540,723.8986,-48.6375,-22.8023,21.0210,-16.8040,130.2742,0.0000
14841.1328,1242.1255,724.1086,-48.8056,-22.8950,21.0026,-16.8539,130.3713,0.0000
14841.1426,1241.8961,724.3184,-48.9742,-22.9875,20.9899,-16.9003,130.4652,0.0000
14841.1533,1241.4392,724.5281,-49.1433,-23.5949,20.9814,-16.9480,131.1799,0.0000
14841.1631,1241.2029,724.7378,-49.3129,-23.6804,20.9766,-16.9965,131.2544,0.0000
14841.1729,1240.9657,724.9474,-49.4829,-23.7635,20.9750,-17.0440,131.3238,0.0000
14841.1826,1240.7277,725.1571,-49.6534,-23.8431,20.9764,-17.0905,131.3868,0.0000
14841.1934,1240.2489,725.3668,-49.8244,-24.4564,20.9804,-17.1355,132.0765,0.0000
14841.2031,1240.0039,725.5765,-49.9957,-24.5312,20.9868,-17.1757,132.1315,0.0000
14841.2129,1239.7582,725.7863,-50.1675,-24.6047,20.9950,-17.2121,132.1859,0.0000
14841.2227,1239.5117,725.9962,-50.3396,-24.6780,21.0037,-17.2439,132.2425,0.0000
14841.2334,1239.1477,726.2061,-50.5119,-25.0051,21.0116,-17.2720,132.5931,0.0000
14841.2432,1238.8973,726.4161,-50.6846,-25.0750,21.0214,-17.2964,132.6485,0.0000
14841.2529,1238.6462,726.6263,-50.8574,-25.1405,21.0304,-17.3189,132.7008,0.0000
14841.2627,1238.3945,726.8365,-51.0305,-25.1987,21.0369,-17.3440,132.7447,0.0000
14841.2734,1238.1322,727.0468,-51.2038,-25.2728,21.0430,-17.3682,132.8076,0.0000
14841.2832,1237.8793,727.2571,-51.3774,-25.3229,21.0476,-17.3901,132.8459,0.0000
14841.2930,1237.6259,727.4675,-51.5511,-25.3728,21.0500,-17.4063,132.8895,0.0000
14841.3027,1237.3719,727.6779,-51.7250,-25.4186,21.0506,-17.4221,132.9299,0.0000
14841.3135,1237.0382,727.8882,-51.8991,-25.6221,21.0496,-17.4392,133.1473,0.0000
14841.3232,1236.7819,728.0986,-52.0733,-25.6585,21.0473,-17.4547,133.1794,0.0000
14841.3330,1236.5250,728.3090,-52.2477,-25.6969,21.0428,-17.4641,133.2194,0.0000
14841.3428,1236.2678,728.5192,-52.4221,-25.7338,21.0364,-17.4726,133.2600,0.0000
14841.3525,1236.0807,728.7294,-52.5966,-25.6273,21.0272,-17.4783,133.1450,0.0000
14841.3633,1235.8242,728.9396,-52.7711,-25.6604,21.0164,-17.4858,133.1856,0.0000
14841.3730,1235.5675,729.1496,-52.9457,-25.6929,21.0036,-17.4931,133.2271,0.0000
14841.3828,1235.3104,729.3595,-53.1204,-25.7316,20.9892,-17.4941,133.2810,0.0000
14841.3926,1235.1215,729.5692,-53.2950,-25.6383,20.9733,-17.4936,133.1904,0.0000
14841.4033,1234.8649,729.7787,-53.4697,-25.6801,20.9559,-17.4938,133.2507,0.0000
14841.4131,1234.6079,729.9882,-53.6443,-25.7202,20.9377,-17.4960,133.3086,0.0000
14841.4229,1234.3505,730.1974,-53.8190,-25.7598,20.9196,-17.4990,133.3651,0.0000
14841.4326,1234.1753,730.4064,-53.9937,-25.6398,20.9009,-17.5035,133.2435,0.0000
14841.4434,1233.9187,730.6153,-54.1685,-25.6790,20.8826,-17.5117,133.2964,0.0000
14841.4531,1233.6617,730.8240,-54.3433,-25.7190,20.8670,-17.5205,133.3476,0.0000
14841.4629,1233.4043,731.0325,-54.5182,-25.7667,20.8516,-17.5237,133.4108,0.0000
14841.4814,1233.0696,731.4076,-54.8336,-25.6167,20.8430,-17.5808,133.2120,0.0000
14841.4912,1232.8131,731.6159,-55.0091,-25.6676,20.8341,-17.5837,133.2740,0.0000
14841.4990,1232.6077,731.7825,-55.1495,-25.7009,20.8285,-17.5805,133.3178,0.0000
14841.5068,1232.4020,731.9491,-55.2898,-25.7342,20.8230,-17.5772,133.3615,0.0000
14841.5146,1232.3168,732.1156,-55.4302,-25.5409,20.8182,-17.5766,133.1501,0.0000
14841.5254,1232.0612,732.3237,-55.6057,-25.5818,20.8163,-17.5853,133.1915,0.0000
14841.5332,1231.8563,732.4902,-55.7460,-25.6146,20.8158,-17.5797,133.2323,0.0000
14841.5430,1231.6000,732.6984,-55.9215,-25.6540,20.8196,-17.5895,133.2666,0.0000
14841.5527,1231.3433,732.9066,-56.0972,-25.6875,20.8366,-17.6039,133.2806,0.0000
14841.5635,1231.0863,733.1151,-56.2729,-25.7128,20.8585,-17.6231,133.2781,0.0000
14841.5732,1230.8291,733.3238,-56.4489,-25.7370,20.8795,-17.6383,133.2780,0.0000
14841.5830,1230.5717,733.5327,-56.6250,-25.7609,20.9008,-17.6475,133.2813,0.0000
14841.5928,1230.5898,733.7418,-56.8011,-25.2902,20.9217,-17.6562,132.7318,0.0000
14841.6025,1230.3368,733.9511,-56.9774,-25.3104,20.9410,-17.6623,132.7351,0.0000
14841.6133,1230.0836,734.1606,-57.1537,-25.3254,20.9617,-17.6690,132.7311,0.0000
14841.6230,1229.8303,734.3704,-57.3300,-25.3408,20.9801,-17.6723,132.7316,0.0000
14841.6328,1229.7732,734.5803,-57.5064,-25.0152,20.9971,-17.6702,132.3503,0.0000
14841.6426,1229.5229,734.7903,-57.6827,-25.0352,21.0119,-17.6652,132.3646,0.0000
14841.6533,1229.2725,735.0005,-57.8590,-25.0504,21.0259,-17.6596,132.3746,0.0000
14841.6631,1229.0219,735.2108,-58.0352,-25.0641,21.0379,-17.6533,132.3849,0.0000
14841.6729,1228.9674,735.4213,-58.2113,-24.7357,21.0488,-17.6456,132.0053,0.0000
14841.6826,1228.7200,735.6318,-58.3873,-24.7491,21.0565,-17.6357,132.0212,0.0000
14841.6934,1228.4724,735.8424,-58.5633,-24.7642,21.0639,-17.6228,132.0413,0.0000
14841.7031,1228.2246,736.0530,-58.7390,-24.7851,21.0683,-17.6054,132.0733,0.0000
14841.7129,1228.1564,736.2637,-58.9147,-24.4965,21.0729,-17.5890,131.7471,0.0000
14841.7227,1227.9113,736.4745,-59.0901,-24.5149,21.0753,-17.5733,131.7769,0.0000
14841.7334,1227.6660,736.6852,-59.2654,-24.5333,21.0775,-17.5562,131.8079,0.0000
14841.7432,1227.4205,736.8960,-59.4405,-24.5532,21.0781,-17.5386,131.8422,0.0000
14841.7529,1227.3108,737.1068,-59.6155,-24.3396,21.0786,-17.5227,131.6037,0.0000
14841.7627,1227.0674,737.3175,-59.7903,-24.3541,21.0783,-17.5103,131.6292,0.0000
14841.7734,1226.8237,737.5283,-59.9650,-24.3647,21.0772,-17.5008,131.6485,0.0000
14841.7832,1226.5801,737.7390,-60.1396,-24.3740,21.0764,-17.4934,131.6650,0.0000
14841.7930,1226.4794,737.9498,-60.3141,-24.1448,21.0754,-17.4849,131.4028,0.0000
14841.8027,1226.2379,738.1605,-60.4886,-24.1576,21.0753,-17.4766,131.4235,0.0000
14841.8135,1225.9963,738.3713,-60.6630,-24.1698,21.0749,-17.4701,131.4424,0.0000
14841.8232,1225.7546,738.5820,-60.8373,-24.1788,21.0764,-17.4658,131.4547,0.0000
14841.8330,1225.5907,738.7928,-61.0116,-24.0564,21.0783,-17.4633,131.3106,0.0000
14841.8428,1225.3501,739.0036,-61.1859,-24.0659,21.0820,-17.4593,131.3215,0.0000
14841.8525,1225.1094,739.2144,-61.3601,-24.0815,21.0860,-17.4526,131.3411,0.0000
14841.8633,1224.8684,739.4253,-61.5342,-24.1007,21.0918,-17.4413,131.3666,0.0000
14841.8730,1224.6230,739.6362,-61.7082,-24.1299,21.0967,-17.4286,131.4055,0.0000
14841.8828,1224.3816,739.8474,-61.8821,-24.1498,21.1133,-17.4148,131.4248,0.0000
14841.8926,1224.1400,740.0586,-62.0558,-24.1756,21.1291,-17.3964,131.4545,0.0000
14841.9121,1223.7422,740.4603,-62.3859,-24.1214,21.1475,-17.4118,131.3658,0.0000
14841.9199,1223.5491,740.6296,-62.5247,-24.1428,21.1628,-17.3784,131.4010,0.0000
14841.9287,1223.3317,740.8203,-62.6807,-24.1670,21.1783,-17.3490,131.4363,0.0000
14841.9355,1223.1625,740.9686,-62.8018,-24.1877,21.1928,-17.3091,131.4752,0.0000
14841.9443,1223.0339,741.1382,-62.9399,-24.1008,21.2073,-17.2726,131.3851,0.0000
14841.9531,1222.8169,741.3292,-63.0949,-24.1285,21.2217,-17.2368,131.4297,0.0000
14841.9629,1222.5754,741.5416,-63.2668,-24.1595,21.2366,-17.2017,131.4772,0.0000
14841.9727,1222.3336,741.7541,-63.4383,-24.1936,21.2505,-17.1640,131.5306,0.0000
14841.9834,1222.1707,741.9667,-63.6094,-24.0964,21.2644,-17.1235,131.4314,0.0000
14841.9932,1221.9296,742.1795,-63.7801,-24.1311,21.2782,-17.0840,131.4868,0.0000
14842.0029,1221.6881,742.3925,-63.9505,-24.1638,21.2909,-17.0438,131.5413,0.0000
14842.0127,1221.4463,742.6055,-64.1204,-24.1956,21.3027,-17.0028,131.5958,0.0000
14842.0234,1221.2596,742.8187,-64.2900,-24.1349,21.3128,-16.9613,131.5431,0.0000
14842.0332,1221.0181,743.0320,-64.4591,-24.1713,21.3224,-16.9174,131.6066,0.0000
14842.0430,1220.7761,743.2454,-64.6277,-24.2089,21.3314,-16.8738,131.6718,0.0000
14842.0527,1220.5338,743.4588,-64.7960,-24.2450,21.3406,-16.8303,131.7349,0.0000
14842.0635,1220.3785,743.6723,-64.9638,-24.1329,21.3464,-16.7880,131.6257,0.0000
14842.0732,1220.1371,743.8859,-65.1312,-24.1632,21.3503,-16.7478,131.6842,0.0000
14842.0830,1219.8953,744.0995,-65.2983,-24.1925,21.3519,-16.7100,131.7418,0.0000
14842.0928,1219.6532,744.3131,-65.4649,-24.2202,21.3516,-16.6724,131.7989,0.0000
14842.1025,1219.4872,744.5267,-65.6312,-24.1190,21.3499,-16.6362,131.7045,0.0000
14842.1133,1219.2458,744.7403,-65.7972,-24.1444,21.3452,-16.6029,131.7599,0.0000
14842.1230,1219.0043,744.9538,-65.9628,-24.1686,21.3372,-16.5708,131.8158,0.0000
14842.1328,1218.7625,745.1672,-66.1282,-24.1923,21.3264,-16.5409,131.8721,0.0000
14842.1426,1218.6128,745.3806,-66.2932,-24.0549,21.3119,-16.5158,131.7383,0.0000
14842.1533,1218.3722,745.5937,-66.4580,-24.0696,21.2920,-16.4952,131.7856,0.0000
14842.1631,1218.1315,745.8066,-66.6227,-24.0818,21.2669,-16.4800,131.8308,0.0000
14842.1729,1217.8906,746.0192,-66.7872,-24.0931,21.2396,-16.4673,131.8753,0.0000
14842.1826,1217.7040,746.2316,-66.9517,-24.0124,21.2094,-16.4586,131.8107,0.0000
14842.1934,1217.4637,746.4436,-67.1160,-24.0280,21.1777,-16.4521,131.8599,0.0000
14842.2031,1217.2234,746.6553,-67.2803,-24.0438,21.1426,-16.4496,131.9098,0.0000
14842.2129,1216.9829,746.8666,-67.4447,-24.0584,21.1039,-16.4537,131.9568,0.0000
14842.2227,1216.8278,747.0776,-67.6091,-23.9272,21.0631,-16.4611,131.8305,0.0000
14842.2334,1216.5884,747.2881,-67.7735,-23.9496,21.0237,-16.4713,131.8836,0.0000
14842.2432,1216.3488,747.4982,-67.9381,-23.9730,20.9842,-16.4835,131.9364,0.0000
14842.2529,1216.1089,747.7079,-68.1029,-23.9980,20.9455,-16.5010,131.9871,0.0000
14842.2627,1215.9680,747.9173,-68.2678,-23.8487,20.9054,-16.5240,131.8278,0.0000
14842.2734,1215.7295,748.1262,-68.4331,-23.8667,20.8658,-16.5525,131.8636,0.0000
14842.2832,1215.4907,748.3348,-68.5986,-23.8865,20.8302,-16.5831,131.8967,0.0000
14842.2930,1215.2517,748.5430,-68.7644,-23.9061,20.7982,-16.6143,131.9259,0.0000
14842.3027,1215.0591,748.7510,-68.9305,-23.8495,20.7705,-16.6462,131.8602,0.0000
14842.3135,1214.8204,748.9587,-69.0970,-23.8764,20.7480,-16.6737,131.8927,0.0000
14842.3232,1214.5815,749.1661,-69.2637,-23.9071,20.7315,-16.6984,131.9266,0.0000
14842.3330,1214.3423,749.3735,-69.4306,-23.9381,20.7164,-16.7230,131.9594,0.0000
14842.3506,1214.0695,749.7462,-69.7320,-23.7055,20.6801,-16.7971,131.6617,0.0000
14842.3594,1213.8798,749.9116,-69.8664,-23.7202,20.6722,-16.8140,131.6746,0.0000
14842.3672,1213.6899,750.0770,-70.0008,-23.7349,20.6643,-16.8309,131.6874,0.0000
14842.3750,1213.5000,750.2424,-70.1354,-23.7469,20.6579,-16.8470,131.6962,0.0000
14842.3828,1213.4930,750.4077,-70.2701,-23.4419,20.6508,-16.8625,131.3240,0.0000
14842.3926,1213.2585,750.6141,-70.4388,-23.4493,20.6382,-16.8900,131.3248,0.0000
14842.4033,1213.0240,750.8205,-70.6076,-23.4593,20.6283,-16.9148,131.3283,0.0000
14842.4131,1212.7894,751.0268,-70.7767,-23.4672,20.6180,-16.9360,131.3321,0.0000
14842.4229,1212.6848,751.2328,-70.9461,-23.2459,20.5955,-16.9572,131.0672,0.0000
14842.4326,1212.4525,751.4388,-71.1161,-23.2229,20.5952,-17.0877,130.9510,0.0000
14842.4434,1212.2203,751.6446,-71.2870,-23.2204,20.5691,-17.1040,130.9583,0.0000
14842.4531,1211.9882,751.8502,-71.4579,-23.2218,20.5420,-17.1146,130.9750,0.0000
14842.4629,1211.9672,752.0554,-71.6290,-22.8612,20.5148,-17.1202,130.5498,0.0000
14842.4727,1211.7385,752.2604,-71.8000,-22.8650,20.4849,-17.1241,130.5762,0.0000
14842.4834,1211.5099,752.4651,-71.9712,-22.8669,20.4519,-17.1271,130.6034,0.0000
14842.4932,1211.2812,752.6695,-72.1423,-22.8705,20.4169,-17.1287,130.6353,0.0000
14842.5029,1211.2679,752.8735,-72.3134,-22.5025,20.3802,-17.1277,130.2068,0.0000
14842.5127,1211.0428,753.0771,-72.4846,-22.5091,20.3412,-17.1267,130.2476,0.0000
14842.5234,1210.8177,753.2803,-72.6557,-22.5096,20.2961,-17.1268,130.2848,0.0000
14842.5332,1210.5927,753.4830,-72.8268,-22.5164,20.2513,-17.1256,130.3306,0.0000
14842.5430,1210.5082,753.6853,-72.9979,-22.2855,20.2059,-17.1215,130.0792,0.0000
14842.5527,1210.2853,753.8871,-73.1690,-22.3015,20.1603,-17.1180,130.1389,0.0000
14842.5635,1210.0621,754.0885,-73.3400,-22.3171,20.1097,-17.1167,130.2008,0.0000
14842.5732,1209.8389,754.2894,-73.5111,-22.3357,20.0607,-17.1161,130.2647,0.0000
14842.5830,1209.7410,754.4897,-73.6821,-22.1366,20.0078,-17.1172,130.0542,0.0000
14842.5928,1209.5194,754.6895,-73.8531,-22.1671,19.9611,-17.1176,130.1308,0.0000
14842.6025,1209.2976,754.8889,-74.0242,-22.2013,19.9136,-17.1183,130.2127,0.0000
14842.6133,1209.0754,755.0878,-74.1952,-22.2355,19.8646,-17.1228,130.2928,0.0000
14842.6230,1208.9393,755.2863,-74.3664,-22.1180,19.8144,-17.1298,130.1792,0.0000
14842.6328,1208.7180,755.4841,-74.5376,-22.1538,19.7653,-17.1392,130.2583,0.0000
14842.6426,1208.4963,755.6815,-74.7089,-22.1880,19.7117,-17.1538,130.3353,0.0000
14842.6533,1208.2743,755.8784,-74.8804,-22.2251,19.6621,-17.1699,130.4115,0.0000
14842.6631,1208.0784,756.0748,-75.0520,-22.2171,19.6103,-17.1869,130.4315,0.0000
14842.6729,1207.8560,756.2706,-75.2238,-22.2597,19.5635,-17.2034,130.5122,0.0000
14842.6826,1207.6332,756.4660,-75.3958,-22.3001,19.5161,-17.2219,130.5887,0.0000
14842.6934,1207.4100,756.6609,-75.5680,-22.3385,19.4667,-17.2452,130.6610,0.0000
14842.7031,1207.2518,756.8553,-75.7404,-22.2613,19.4197,-17.2693,130.5838,0.0000
14842.7129,1207.0291,757.0493,-75.9131,-22.2984,19.3723,-17.2944,130.6513,0.0000
14842.7227,1206.8059,757.2427,-76.0860,-22.3321,19.3156,-17.3230,130.7193,0.0000
14842.7334,1206.5824,757.4355,-76.2593,-22.3627,19.2566,-17.3542,130.7834,0.0000
14842.7432,1206.4448,757.6277,-76.4328,-22.2433,19.2000,-17.3848,130.6552,0.0000
14842.7529,1206.2223,757.8193,-76.6067,-22.2753,19.1447,-17.4145,130.7189,0.0000
14842.7627,1205.9994,758.0104,-76.7808,-22.3018,19.0870,-17.4467,130.7754,0.0000
14842.7734,1205.7762,758.2009,-76.9553,-22.3241,19.0286,-17.4808,130.8257,0.0000
14842.7920,1205.4220,758.5622,-77.2890,-22.0650,19.0119,-17.6841,130.3577,0.0000
14842.8008,1205.2238,758.7332,-77.4484,-21.9927,18.9965,-17.7685,130.2147,0.0000
14842.8096,1205.0261,758.9040,-77.6085,-21.9178,18.9779,-17.8473,130.0746,0.0000
14842.8174,1204.8729,759.0367,-77.7335,-21.8536,18.9602,-17.9038,129.9638,0.0000
14842.8262,1204.7189,759.2072,-77.8949,-21.6966,18.9398,-17.9844,129.7168,0.0000
14842.8359,1204.5024,759.3964,-78.0750,-21.5973,18.9147,-18.0737,129.5408,0.0000
14842.8438,1204.3300,759.5476,-78.2197,-21.5121,18.8911,-18.1428,129.3967,0.0000
14842.8516,1204.1581,759.6985,-78.3650,-21.4419,18.8677,-18.2066,129.2756,0.0000
14842.8633,1203.9498,759.9058,-78.5655,-21.2968,18.8344,-18.2947,129.0452,0.0000
14842.8730,1203.7373,760.0939,-78.7486,-21.2149,18.8024,-18.3709,128.9050,0.0000
14842.8828,1203.5256,760.2817,-78.9326,-21.1195,18.7673,-18.4508,128.7460,0.0000
14842.8926,1203.3149,760.4691,-79.1173,-21.0180,18.7268,-18.5268,128.5854,0.0000
14842.9033,1203.1396,760.6560,-79.3027,-20.8544,18.6879,-18.5967,128.3444,0.0000
14842.9131,1202.9316,760.8425,-79.4888,-20.7576,18.6425,-18.6677,128.1957,0.0000
14842.9229,1202.7246,761.0286,-79.6756,-20.6542,18.5951,-18.7332,128.0430,0.0000
14842.9326,1202.5186,761.2142,-79.8630,-20.5599,18.5534,-18.7956,127.9001,0.0000
14842.9434,1202.3242,761.3994,-80.0511,-20.4448,18.5097,-18.8578,127.7299,0.0000
14842.9531,1202.1201,761.5842,-80.2397,-20.3638,18.4603,-18.9081,127.6185,0.0000
14842.9629,1201.9169,761.7684,-80.4288,-20.2869,18.4131,-18.9687,127.5026,0.0000
14842.9727,1201.7144,761.9522,-80.6186,-20.2102,18.3619,-19.0266,127.3916,0.0000
14842.9834,1201.5283,762.1355,-80.8089,-20.1123,18.3163,-19.0769,127.2527,0.0000
14842.9932,1201.3269,762.3183,-80.9997,-20.1664,18.2697,-19.1438,127.3100,0.0000
14843.0029,1201.1250,762.5007,-81.1912,-20.2267,18.2323,-19.2037,127.3741,0.0000
14843.0127,1200.9224,762.6827,-81.3833,-20.2914,18.2027,-19.2573,127.4431,0.0000
14843.0234,1200.6957,762.8645,-81.5759,-20.4082,18.1776,-19.3125,127.5779,0.0000
14843.0332,1200.4913,763.0461,-81.7690,-20.4699,18.1580,-19.3711,127.6311,0.0000
14843.0430,1200.2864,763.2275,-81.9627,-20.5313,18.1443,-19.4254,127.6825,0.0000
14843.0527,1200.0808,763.4088,-82.1570,-20.5919,18.1361,-19.4762,127.7313,0.0000
14843.0635,1199.9066,763.5900,-82.3517,-20.5788,18.1336,-19.5214,127.6810,0.0000
14843.0732,1199.7006,763.7712,-82.5468,-20.6395,18.1358,-19.5612,127.7306,0.0000
14843.0830,1199.4939,763.9525,-82.7423,-20.6999,18.1405,-19.5937,127.7837,0.0000
14843.0928,1199.2866,764.1338,-82.9381,-20.7584,18.1476,-19.6227,127.8349,0.0000
14843.1025,1198.9958,764.3152,-83.1342,-21.0054,18.1551,-19.6504,128.1371,0.0000
14843.1133,1198.7855,764.4967,-83.3305,-21.0576,18.1638,-19.6770,128.1798,0.0000
14843.1230,1198.5747,764.6783,-83.5271,-21.1093,18.1709,-19.7006,128.2251,0.0000
14843.1328,1198.3634,764.8599,-83.7239,-21.1625,18.1765,-19.7228,128.2742,0.0000
14843.1426,1198.1840,765.0416,-83.9208,-21.1427,18.1805,-19.7397,128.2325,0.0000
14843.1533,1197.9723,765.2234,-84.1180,-21.1975,18.1844,-19.7616,128.2851,0.0000
14843.1631,1197.7600,765.4052,-84.3154,-21.2509,18.1879,-19.7871,128.3333,0.0000
14843.1729,1197.5472,765.5870,-84.5131,-21.3050,18.1912,-19.8135,128.3818,0.0000
14843.1826,1197.3282,765.7689,-84.7110,-21.3733,18.1958,-19.8415,128.4463,0.0000
14843.1934,1197.1143,765.9507,-84.9092,-21.4314,18.2018,-19.8673,128.4982,0.0000
14843.2031,1196.8997,766.1328,-85.1076,-21.4924,18.2098,-19.8944,128.5513,0.0000
14843.2217,1196.5433,766.4790,-85.4862,-21.4873,18.2498,-20.0334,128.4109,0.0000
14843.2314,1196.3497,766.6433,-85.6663,-21.5375,18.2690,-20.0671,128.4371,0.0000
14843.2393,1196.1772,766.7895,-85.8266,-21.5821,18.2847,-20.0883,128.4678,0.0000
14843.2461,1196.0260,766.9175,-85.9670,-21.6228,18.2978,-20.0928,128.5078,0.0000
14843.2539,1195.8989,767.0639,-86.1275,-21.5697,18.3175,-20.1063,128.4155,0.0000
14843.2627,1195.7046,767.2289,-86.3082,-21.6207,18.3547,-20.1331,128.4353,0.0000
14843.2734,1195.4884,767.4120,-86.5089,-21.6045,18.2578,-20.0928,128.5119,0.0000
14843.2832,1195.2721,767.5948,-86.7095,-21.6513,18.3049,-20.1191,128.5198,0.0000
14843.2930,1195.2129,767.7773,-86.9101,-21.3112,18.1888,-20.0739,128.1928,0.0000
14843.3027,1194.9999,767.9587,-87.1103,-21.2925,18.0997,-20.0478,128.2499,0.0000
14843.3135,1194.7870,768.1392,-87.3101,-21.2957,17.9794,-20.0148,128.3626,0.0000
14843.3232,1194.5741,768.3185,-87.5097,-21.2856,17.8862,-19.9907,128.4327,0.0000
14843.3330,1194.5085,768.4967,-87.7090,-20.9752,17.7528,-19.9503,128.1472,0.0000
14843.3428,1194.2988,768.6736,-87.9079,-20.9753,17.6357,-19.9225,128.2503,0.0000
14843.3525,1194.0890,768.8494,-88.1065,-20.9872,17.5146,-19.9001,128.3678,0.0000
14843.3633,1193.8790,769.0240,-88.3049,-20.9991,17.3920,-19.8739,128.4896,0.0000
14843.3730,1193.7128,769.1973,-88.5031,-20.9162,17.2673,-19.8407,128.4925,0.0000
14843.3828,1193.5035,769.3694,-88.7009,-20.9296,17.1446,-19.8149,128.6167,0.0000
14843.3926,1193.2942,769.5403,-88.8984,-20.9339,17.0168,-19.7952,128.7275,0.0000
14843.4033,1193.0847,769.7099,-89.0958,-20.9564,16.8940,-19.7822,128.8540,0.0000
14843.4131,1192.9703,769.8785,-89.2931,-20.7635,16.7990,-19.7689,128.6725,0.0000
14843.4229,1192.7626,770.0461,-89.4902,-20.7885,16.6995,-19.7483,128.7926,0.0000
14843.4326,1192.5544,770.2127,-89.6870,-20.8257,16.6041,-19.7266,128.9273,0.0000
14843.4434,1192.3461,770.3784,-89.8837,-20.8540,16.5016,-19.7004,129.0589,0.0000
14843.4531,1192.0867,770.5431,-90.0801,-21.0027,16.3962,-19.6850,129.3452,0.0000
14843.4629,1191.8765,770.7067,-90.2762,-21.0481,16.2875,-19.6563,129.5065,0.0000
14843.4727,1191.6656,770.8693,-90.4722,-21.1033,16.1829,-19.6363,129.6708,0.0000
14843.4834,1191.4543,771.0309,-90.6679,-21.1691,16.0821,-19.6103,129.8518,0.0000
14843.4932,1191.2120,771.1916,-90.8633,-21.2960,16.0094,-19.5824,130.0957,0.0000
14843.5029,1190.9987,771.3516,-91.0584,-21.3835,15.9278,-19.5588,130.2896,0.0000
14843.5127,1190.7844,771.5109,-91.2533,-21.4665,15.8728,-19.5323,130.4611,0.0000
14843.5234,1190.5693,771.6697,-91.4479,-21.5569,15.8168,-19.5058,130.6429,0.0000
14843.5332,1190.3273,771.8281,-91.6423,-21.7097,15.7769,-19.4826,130.8919,0.0000
14843.5430,1190.1096,771.9861,-91.8364,-21.8131,15.7522,-19.4525,131.0708,0.0000
14843.5527,1189.8910,772.1441,-92.0302,-21.9163,15.7409,-19.4220,131.2397,0.0000
14843.5635,1189.6713,772.3022,-92.2236,-22.0177,15.7645,-19.3856,131.3861,0.0000
14843.5732,1189.4636,772.4612,-92.4163,-22.0170,15.9264,-19.2764,131.3645,0.0000
14843.5830,1189.2433,772.6220,-92.6079,-22.0396,16.0997,-19.1591,131.3700,0.0000
14843.5928,1189.0228,772.7846,-92.7983,-22.0549,16.2839,-19.0353,131.3616,0.0000
14843.6025,1188.8022,772.9492,-92.9874,-22.0562,16.4834,-18.9091,131.3239,0.0000
14843.6133,1188.6781,773.1158,-93.1753,-21.8175,16.6913,-18.7776,130.9712,0.0000
14843.6230,1188.4600,773.2847,-93.3618,-21.8062,16.9069,-18.6392,130.9102,0.0000
14843.6328,1188.2421,773.4559,-93.5469,-21.7820,17.1349,-18.4996,130.8212,0.0000
14843.6426,1188.0244,773.6295,-93.7307,-21.7447,17.3740,-18.3621,130.7019,0.0000
14843.6621,1187.6123,773.9644,-94.0770,-21.6375,17.6473,-18.1888,130.4905,0.0000
14843.6709,1187.4178,774.1255,-94.2398,-21.5732,17.9060,-18.0589,130.3077,0.0000
14843.6797,1187.2240,774.2889,-94.4013,-21.5088,18.1634,-17.9295,130.1226,0.0000
14843.6885,1187.0521,774.4363,-94.5439,-21.4544,18.4249,-17.8062,129.9398,0.0000
14843.6963,1187.2853,774.5858,-94.6856,-20.4477,18.6796,-17.6959,128.4734,0.0000
14843.7061,1187.0807,774.7755,-94.8624,-20.4641,18.9630,-17.7130,128.2603,0.0000
14843.7148,1186.8970,774.9487,-95.0211,-20.3687,19.2330,-17.6241,127.9830,0.0000
14843.7217,1186.7546,775.0853,-95.1441,-20.2882,19.5125,-17.5525,127.7047,0.0000
14843.7334,1186.8381,775.3030,-95.3366,-19.4651,19.7646,-17.4819,126.4157,0.0000
14843.7432,1186.6440,775.5036,-95.5111,-19.3500,20.0241,-17.4338,126.0851,0.0000
14843.7529,1186.4512,775.7068,-95.6853,-19.2253,20.2823,-17.4104,125.7253,0.0000
14843.7627,1186.2589,775.9128,-95.8600,-19.2367,20.5957,-17.5106,125.4353,0.0000
14843.7734,1186.0868,776.1216,-96.0353,-19.0659,20.8367,-17.5291,124.9996,0.0000
14843.7832,1185.8967,776.3328,-96.2110,-18.9496,21.0696,-17.5654,124.6369,0.0000
14843.7930,1185.7079,776.5461,-96.3872,-18.8273,21.2889,-17.6208,124.2657,0.0000
14843.8027,1185.5201,776.7614,-96.5641,-18.7100,21.4881,-17.6943,123.9073,0.0000
14843.8135,1185.4357,776.9789,-96.7422,-18.5145,21.7407,-17.8742,123.3379,0.0000
